(40.79036331176758, 29.50891876220703),
(40.79036331176758, 29.508913040161133),
(40.790367126464844, 29.50890350341797),
(40.79035949707031, 29.50889778137207),
(40.790367126464844, 29.508895874023438),
(40.79036331176758, 29.508886337280273),
(40.79036331176758, 29.508882522583008),
(40.79035949707031, 29.508874893188477),
(40.79036331176758, 29.50887107849121),
(40.79035949707031, 29.508859634399414),
(40.79035949707031, 29.508859634399414),
(40.79035568237305, 29.508853912353516),
(40.79035568237305, 29.508852005004883),
(40.79036331176758, 29.508852005004883),
(40.790367126464844, 29.50885009765625),
(40.790367126464844, 29.50884437561035),
(40.790367126464844, 29.50884437561035),
(40.790367126464844, 29.508840560913086),
(40.790367126464844, 29.508838653564453),
(40.79037094116211, 29.50883674621582),
(40.790367126464844, 29.508827209472656),
(40.790367126464844, 29.50882911682129),
(40.790367126464844, 29.508827209472656),
(40.790367126464844, 29.508827209472656),
(40.79037094116211, 29.50882339477539),
(40.790374755859375, 29.508825302124023),
(40.790374755859375, 29.50882911682129),
(40.790382385253906, 29.508827209472656),
(40.79039001464844, 29.508834838867188),
(40.79039764404297, 29.50884246826172),
(40.79039764404297, 29.50884437561035),
(40.79039764404297, 29.508840560913086),
(40.7903938293457, 29.508832931518555),
(40.7903938293457, 29.508825302124023),
(40.79039764404297, 29.508819580078125),
(40.79039764404297, 29.508813858032227),
(40.79039764404297, 29.508811950683594),
(40.790401458740234, 29.508806228637695),
(40.79039764404297, 29.508800506591797),
(40.79039764404297, 29.508792877197266),
(40.790382385253906, 29.5087947845459),
(40.790382385253906, 29.508798599243164),
(40.790374755859375, 29.50879669189453),
(40.790367126464844, 29.508800506591797),
(40.79035949707031, 29.508800506591797),
(40.79035186767578, 29.5087947845459),
(40.790340423583984, 29.508790969848633),
(40.79032516479492, 29.5087833404541),
(40.79031753540039, 29.508779525756836),
(40.79030990600586, 29.508779525756836),
(40.79030227661133, 29.50878143310547),
(40.79029846191406, 29.50877571105957),
(40.79029846191406, 29.508769989013672),
(40.790279388427734, 29.508756637573242),
(40.79026794433594, 29.508758544921875),
(40.79026412963867, 29.508766174316406),
(40.790252685546875, 29.50877571105957),
(40.79024887084961, 29.508773803710938),
(40.79024887084961, 29.508769989013672),
(40.790245056152344, 29.508773803710938),
(40.79026794433594, 29.508777618408203),
(40.790287017822266, 29.5087833404541),
(40.79029083251953, 29.508779525756836),
(40.79031753540039, 29.508787155151367),
(40.79035949707031, 29.50880241394043),
(40.79038619995117, 29.50882339477539),
(40.79041290283203, 29.50883674621582),
(40.79045104980469, 29.508846282958984),
(40.79048156738281, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
